** AC analysis **

** Net information **
resistor       : [ rs ]
voltage source : [ vcc vin vin2 ]
current source : [ isrc ]
vccs           : [ ]
vcvs           : [ ]
ccvs           : [ ]
cccs           : [ ]
diode          : [ ]
bjt            : [ qamp qsrc1 qsrc2 ]
capacitor      : [ ]
inductor       : [ ]

** Node information **
0  : [ vcc isrc qamp vin ]
supply: [ vcc qsrc1 qsrc2 ]
cbias: [ isrc qsrc1 qsrc1 qsrc2 ]
out: [ qsrc2 qamp ]
b  : [ qamp rs ]
input2: [ rs vin2 ]
input1: [ vin2 vin ]

freq=2.63027e+07 sol=(3.35344e-07,3.57384e-06) s=0.0358954
freq=2.69153e+07 sol=(3.53662e-07,3.48831e-06) s=0.035062
freq=2.75423e+07 sol=(3.71048e-07,3.40447e-06) s=0.0342463
freq=2.81838e+07 sol=(3.87537e-07,3.32226e-06) s=0.0334479
freq=2.88403e+07 sol=(4.03161e-07,3.24168e-06) s=0.0326665
freq=2.95121e+07 sol=(4.17953e-07,3.16269e-06) s=0.0319018
freq=3.01995e+07 sol=(4.31943e-07,3.08526e-06) s=0.0311535
freq=3.0903e+07 sol=(4.45161e-07,3.00936e-06) s=0.0304211
freq=3.16228e+07 sol=(4.57633e-07,2.93497e-06) s=0.0297043
freq=3.23594e+07 sol=(4.69387e-07,2.86205e-06) s=0.0290029
freq=3.31131e+07 sol=(4.80447e-07,2.79059e-06) s=0.0283165
freq=3.38844e+07 sol=(4.90838e-07,2.72055e-06) s=0.0276447
freq=3.46737e+07 sol=(5.00583e-07,2.65191e-06) s=0.0269874
freq=3.54813e+07 sol=(5.09703e-07,2.58464e-06) s=0.0263442
freq=3.63078e+07 sol=(5.1822e-07,2.51872e-06) s=0.0257148
freq=3.71535e+07 sol=(5.26154e-07,2.45411e-06) s=0.0250988
freq=3.80189e+07 sol=(5.33523e-07,2.39081e-06) s=0.0244961
freq=3.89045e+07 sol=(5.40345e-07,2.32877e-06) s=0.0239064
freq=3.98107e+07 sol=(5.46638e-07,2.26799e-06) s=0.0233294
freq=4.0738e+07 sol=(5.52419e-07,2.20843e-06) s=0.0227647
freq=4.16869e+07 sol=(5.57703e-07,2.15007e-06) s=0.0222123
freq=4.2658e+07 sol=(5.62504e-07,2.0929e-06) s=0.0216717
freq=4.36516e+07 sol=(5.66839e-07,2.03688e-06) s=0.0211428
freq=4.46684e+07 sol=(5.70719e-07,1.982e-06) s=0.0206253
freq=4.57088e+07 sol=(5.74159e-07,1.92824e-06) s=0.0201191
freq=4.67735e+07 sol=(5.77171e-07,1.87558e-06) s=0.0196237
freq=4.7863e+07 sol=(5.79767e-07,1.82399e-06) s=0.0191392
freq=4.89779e+07 sol=(5.81959e-07,1.77347e-06) s=0.0186651
freq=5.01187e+07 sol=(5.83759e-07,1.72398e-06) s=0.0182013
freq=5.12861e+07 sol=(5.85176e-07,1.67552e-06) s=0.0177477
freq=5.24807e+07 sol=(5.86222e-07,1.62807e-06) s=0.0173039
freq=5.37032e+07 sol=(5.86907e-07,1.5816e-06) s=0.0168699
freq=5.49541e+07 sol=(5.87241e-07,1.53611e-06) s=0.0164454
freq=5.62341e+07 sol=(5.87233e-07,1.49158e-06) s=0.0160302
freq=5.7544e+07 sol=(5.86893e-07,1.44799e-06) s=0.0156241
freq=5.88844e+07 sol=(5.86231e-07,1.40533e-06) s=0.015227
freq=6.0256e+07 sol=(5.85256e-07,1.36358e-06) s=0.0148387
freq=6.16595e+07 sol=(5.83976e-07,1.32273e-06) s=0.0144591
freq=6.30957e+07 sol=(5.82401e-07,1.28277e-06) s=0.0140879
freq=6.45654e+07 sol=(5.80539e-07,1.24368e-06) s=0.013725
freq=6.60693e+07 sol=(5.784e-07,1.20545e-06) s=0.0133703
freq=6.76083e+07 sol=(5.75992e-07,1.16807e-06) s=0.0130236
freq=6.91831e+07 sol=(5.73324e-07,1.13152e-06) s=0.0126848
freq=7.07946e+07 sol=(5.70405e-07,1.0958e-06) s=0.0123537
freq=7.24436e+07 sol=(5.67244e-07,1.06089e-06) s=0.0120301
freq=7.4131e+07 sol=(5.63849e-07,1.02678e-06) s=0.0117141
freq=7.58578e+07 sol=(5.60229e-07,9.93457e-07) s=0.0114053
freq=7.76247e+07 sol=(5.56394e-07,9.60916e-07) s=0.0111038
freq=7.94328e+07 sol=(5.52352e-07,9.29143e-07) s=0.0108093
freq=8.12831e+07 sol=(5.48112e-07,8.98128e-07) s=0.0105217
freq=8.31764e+07 sol=(5.43684e-07,8.6786e-07) s=0.010241
freq=8.51138e+07 sol=(5.39076e-07,8.38327e-07) s=0.00996692
freq=8.70964e+07 sol=(5.34297e-07,8.09521e-07) s=0.00969947
freq=8.91251e+07 sol=(5.29357e-07,7.81429e-07) s=0.00943849
freq=9.12011e+07 sol=(5.24264e-07,7.54043e-07) s=0.00918387
freq=9.33254e+07 sol=(5.19029e-07,7.27351e-07) s=0.00893549
freq=9.54993e+07 sol=(5.13659e-07,7.01342e-07) s=0.00869325
freq=9.77237e+07 sol=(5.08164e-07,6.76007e-07) s=0.00845705
freq=1e+08 sol=(5.02553e-07,6.51334e-07) s=0.00822676
